lat,lon,year_of_crime
34.3006,-118.4242,2012
34.2778,-118.4512,2012
34.2319,-118.4611,2012
34.239,-118.446,2012
34.239,-118.446,2012
34.3123,-118.4461,2012
34.2232,-118.4488,2012
34.2272,-118.4359,2012
34.3008,-118.4377,2012
34.2215,-118.4553,2012
34.2162,-118.4488,2012
34.3068,-118.4197,2012
34.2354,-118.4517,2012
34.2146,-118.4488,2012
34.2247,-118.4677,2012
34.2566,-118.4351,2012
34.244,-118.4475,2012
34.2247,-118.4655,2012
34.2247,-118.4655,2012
34.2216,-118.4488,2012
34.2976,-118.4505,2012
34.2246,-118.4622,2012
34.2279,-118.4423,2012
34.2397,-118.4293,2012
34.3034,-118.4571,2012
34.2566,-118.4351,2012
34.2231,-118.4699,2012
34.2339,-118.414,2012
34.2268,-118.4499,2012
34.2573,-118.4586,2012
34.2356,-118.473,2012
34.2355,-118.4632,2012
34.23,-118.4536,2012
34.3086,-118.4317,2012
34.3223,-118.4602,2012
34.2373,-118.4516,2012
34.32,-118.4423,2012
34.2214,-118.4677,2012
34.2752,-118.4363,2012
34.254,-118.4387,2012
34.2152,-118.4531,2012
34.2471,-118.4482,2012
34.2787,-118.4534,2012
34.2787,-118.4534,2012
34.2246,-118.4611,2012
34.218,-118.4688,2012
34.2467,-118.4479,2012
34.233,-118.4386,2012
34.2215,-118.4553,2012
34.3228,-118.4524,2012
34.2354,-118.4502,2012
34.3061,-118.4383,2012
34.2355,-118.4676,2012
34.2355,-118.4676,2012
34.2355,-118.4676,2012
34.3102,-118.4403,2012
34.2434,-118.4218,2012
34.2283,-118.4654,2012
34.3102,-118.4338,2012
34.3199,-118.4228,2012
34.2582,-118.4402,2012
34.2247,-118.4699,2012
34.2536,-118.4564,2012
34.3173,-118.4225,2012
34.3173,-118.4225,2012
34.2299,-118.4503,2012
34.23,-118.4644,2012
34.2179,-118.4553,2012
34.2573,-118.4674,2012
34.3049,-118.4756,2012
34.2214,-118.4677,2012
34.2146,-118.4488,2012
34.2247,-118.4677,2012
34.2409,-118.4442,2012
34.2299,-118.4503,2012
34.3156,-118.4408,2012
34.2282,-118.4553,2012
34.2518,-118.4398,2012
34.2992,-118.4592,2012
34.2282,-118.4575,2012
34.2573,-118.4674,2012
34.2297,-118.4376,2012
34.2198,-118.4671,2012
34.2198,-118.4488,2012
34.2573,-118.4674,2012
34.2573,-118.4674,2012
34.2573,-118.4674,2012
34.2354,-118.4502,2012
34.2216,-118.4488,2012
34.2179,-118.4636,2012
34.2484,-118.4343,2012
34.2319,-118.4655,2012
34.2332,-118.4481,2012
34.2215,-118.4655,2012
34.3115,-118.4388,2012
34.2319,-118.472,2012
34.2427,-118.448,2012
34.2956,-118.4204,2012
34.2471,-118.4482,2012
34.2427,-118.4502,2012
34.2751,-118.4414,2012
34.2509,-118.4543,2012
34.2354,-118.4502,2012
34.2216,-118.4404,2012
34.2313,-118.4263,2012
34.2299,-118.4503,2012
34.23,-118.4536,2012
34.2299,-118.4503,2012
34.2265,-118.4677,2012
34.2248,-118.4516,2012
34.2355,-118.4589,2012
34.2283,-118.4655,2012
34.2268,-118.4499,2012
34.239,-118.446,2012
34.2146,-118.4488,2012
34.2247,-118.4553,2012
34.2338,-118.472,2012
34.2217,-118.4288,2012
34.2268,-118.4499,2012
34.2355,-118.4536,2012
34.2748,-118.4492,2012
34.2283,-118.4611,2012
34.3082,-118.4569,2012
34.3138,-118.4385,2012
34.3063,-118.423,2012
34.2573,-118.4674,2012
34.248,-118.4324,2012
34.2908,-118.449,2012
34.247,-118.4339,2012
34.2215,-118.4575,2012
34.2996,-118.4548,2012
34.3156,-118.4408,2012
34.2355,-118.4553,2012
34.2198,-118.4488,2012
34.2268,-118.4499,2012
34.2216,-118.446,2012
34.2319,-118.4676,2012
34.212,-118.4488,2012
34.2355,-118.4676,2012
34.2319,-118.4676,2012
34.2216,-118.4488,2012
34.2319,-118.4655,2012
34.2247,-118.4677,2012
34.239,-118.4481,2012
34.2985,-118.4205,2012
34.2232,-118.4488,2012
34.2145,-118.4399,2012
34.2318,-118.4575,2012
34.3227,-118.4131,2012
34.3103,-118.4549,2012
34.233,-118.4386,2012
34.2264,-118.4346,2012
34.2468,-118.4357,2012
34.2214,-118.4721,2012
34.2354,-118.4502,2012
34.2353,-118.4419,2012
34.3048,-118.4333,2012
34.2319,-118.4655,2012
34.2215,-118.4535,2012
34.2318,-118.4516,2012
34.2356,-118.472,2012
34.2537,-118.4697,2012
34.2427,-118.4502,2012
34.2283,-118.4654,2012
34.239,-118.4462,2012
34.2316,-118.4289,2012
34.2216,-118.4451,2012
34.2722,-118.4453,2012
34.3039,-118.4789,2012
34.2799,-118.4546,2012
34.2216,-118.4488,2012
34.212,-118.4488,2012
34.2289,-118.4503,2012
34.2198,-118.4553,2012
34.2283,-118.4677,2012
34.2355,-118.4654,2012
34.2409,-118.461,2012
34.3243,-118.447,2012
34.2338,-118.4698,2012
34.2456,-118.4401,2012
34.233,-118.4386,2012
34.2232,-118.4516,2012
34.3046,-118.4211,2012
34.3046,-118.4211,2012
34.233,-118.4386,2012
34.2179,-118.4553,2012
34.2316,-118.4289,2012
34.3185,-118.4253,2012
34.3185,-118.4253,2012
34.2265,-118.4553,2012
34.2354,-118.4502,2012
34.2427,-118.4502,2012
34.2193,-118.4553,2012
34.2282,-118.4536,2012
34.2215,-118.4655,2012
34.2095,-118.4311,2012
34.3129,-118.4373,2012
34.2265,-118.4553,2012
34.2268,-118.4499,2012
34.3111,-118.4327,2012
34.2251,-118.4313,2012
34.2355,-118.4589,2012
34.055,-118.2877,2012
34.0636,-118.2966,2012
34.0455,-118.3003,2012
34.0454,-118.3157,2012
34.069,-118.3104,2012
34.04,-118.2896,2012
34.0578,-118.2891,2012
34.0577,-118.3042,2012
34.0617,-118.3091,2012
34.0654,-118.2979,2012
34.069,-118.3004,2012
34.0637,-118.2843,2012
34.0491,-118.3,2012
34.0728,-118.2917,2012
34.0817,-118.3112,2012
34.055,-118.2877,2012
0,0,2012
34.069,-118.3004,2012
34.0763,-118.2932,2012
34.0652,-118.2878,2012
34.055,-118.2891,2012
34.0672,-118.2966,2012
34.0578,-118.2941,2012
34.0598,-118.3132,2012
34.0745,-118.2917,2012
34.0727,-118.2954,2012
34.0598,-118.2916,2012
34.0674,-118.2929,2012
34.0617,-118.3078,2012
34.069,-118.3054,2012
34.0749,-118.2868,2012
34.0763,-118.3114,2012
34.0731,-118.3113,2012
34.0654,-118.2966,2012
34.0654,-118.2966,2012
34.0654,-118.2966,2012
34.069,-118.3091,2012
34.0472,-118.309,2012
34.0382,-118.2847,2012
34.0527,-118.3091,2012
34.0691,-118.2917,2012
34.0526,-118.2979,2012
34.0527,-118.3091,2012
34.0545,-118.2965,2012
34.0524,-118.2903,2012
34.0473,-118.2864,2012
34.0617,-118.3115,2012
34.0578,-118.2941,2012
34.0524,-118.2891,2012
34.0524,-118.2865,2012
34.0636,-118.2941,2012
34.0436,-118.309,2012
34.0578,-118.2916,2012
34.069,-118.2991,2012
34.0545,-118.2927,2012
34.0443,-118.2885,2012
34.0783,-118.3092,2012
34.0527,-118.3091,2012
34.0548,-118.2916,2012
34.0672,-118.3091,2012
34.0491,-118.309,2012
34.0491,-118.309,2012
34.0473,-118.2916,2012
34.0749,-118.2868,2012
34.0577,-118.2869,2012
34.0727,-118.2942,2012
34.039,-118.3148,2012
34.039,-118.3177,2012
34.0654,-118.3066,2012
34.073,-118.3171,2012
34.0472,-118.3116,2012
34.0472,-118.3116,2012
34.0556,-118.3199,2012
34.0731,-118.3184,2012
34.0473,-118.2924,2012
34.069,-118.3029,2012
34.0531,-118.3176,2012
34.0491,-118.3031,2012
34.0637,-118.287,2012
34.0674,-118.2941,2012
34.0738,-118.3004,2012
34.0588,-118.2842,2012
34.0472,-118.309,2012
34.0691,-118.2894,2012
34.0559,-118.2954,2012
34.0443,-118.2904,2012
34.0578,-118.2941,2012
34.0427,-118.2904,2012
34.0763,-118.2932,2012
34.0749,-118.2856,2012
34.0588,-118.2842,2012
34.0738,-118.3017,2012
34.0691,-118.2894,2012
34.0608,-118.2916,2012
34.0438,-118.2841,2012
34.0472,-118.3041,2012
34.0636,-118.3004,2012
34.04,-118.3043,2012
34.0598,-118.2842,2012
34.0436,-118.3028,2012
34.0691,-118.2917,2012
34.0672,-118.2966,2012
34.0654,-118.2929,2012
34.0636,-118.2929,2012
34.0691,-118.2941,2012
34.075,-118.2838,2012
34.0728,-118.2994,2012
34.0597,-118.3042,2012
34.0545,-118.302,2012
34.0735,-118.2868,2012
34.0691,-118.2967,2012
34.0691,-118.2979,2012
34.0578,-118.2941,2012
34.0577,-118.3009,2012
34.049,-118.2907,2012
34.0763,-118.3004,2012
34.0436,-118.3155,2012
34.0835,-118.3135,2012
34.0712,-118.3041,2012
34.04,-118.3062,2012
34.069,-118.3004,2012
34.0712,-118.3029,2012
34.0577,-118.2987,2012
34.0559,-118.3066,2012
34.0577,-118.2971,2012
34.0463,-118.3116,2012
34.0536,-118.2958,2012
34.0539,-118.3021,2012
34.0509,-118.2937,2012
34.0637,-118.3166,2012
34.0652,-118.2884,2012
34.0578,-118.2954,2012
34.0618,-118.2899,2012
34.0712,-118.3004,2012
34.0617,-118.3029,2012
34.0635,-118.2929,2012
34.0454,-118.309,2012
34.0577,-118.3066,2012
34.0472,-118.309,2012
34.0454,-118.3116,2012
34.0799,-118.3046,2012
34.0799,-118.3046,2012
34.0799,-118.3046,2012
34.0799,-118.3046,2012
34.0433,-118.2892,2012
34.0433,-118.2892,2012
34.0473,-118.2947,2012
34.0509,-118.3063,2012
34.0618,-118.2916,2012
34.0407,-118.3053,2012
34.0637,-118.2899,2012
34.0728,-118.2917,2012
34.0712,-118.3055,2012
34.0728,-118.2965,2012
34.0436,-118.3062,2012
34.0803,-118.3135,2012
34.0618,-118.2891,2012
34.0667,-118.2871,2012
34.0617,-118.3066,2012
34.0527,-118.2916,2012
34.0617,-118.3091,2012
34.0472,-118.303,2012
34.0598,-118.2998,2012
34.0443,-118.2916,2012
34.0654,-118.2929,2012
34.0559,-118.3132,2012
34.0636,-118.2954,2012
34.0527,-118.2947,2012
34.0672,-118.3104,2012
34.0749,-118.2868,2012
34.0618,-118.2916,2012
34.0618,-118.2916,2012
34.0559,-118.2891,2012
34.0427,-118.309,2012
34.04,-118.2896,2012
34.0672,-118.2992,2012
34.04,-118.2962,2012
34.0727,-118.2942,2012
34.0473,-118.2842,2012
34.0577,-118.2998,2012
34.0578,-118.2954,2012
34.0578,-118.2954,2012
34.0691,-118.2941,2012
34.0763,-118.3069,2012
34.0577,-118.2987,2012
34.0577,-118.2869,2012
34.0608,-118.2954,2012
34.0427,-118.2916,2012
34.0691,-118.2967,2012
34.0636,-118.2992,2012
34.0581,-118.3112,2012
34.0654,-118.3054,2012
34.0618,-118.3004,2012
34.0437,-118.3004,2012
34.0427,-118.309,2012
34.0454,-118.309,2012
34.0413,-118.2916,2012
34.0577,-118.2976,2012
34.0559,-118.3009,2012
34.0473,-118.2842,2012
34.0578,-118.2891,2012
34.0545,-118.3042,2012
34.0618,-118.2842,2012
34.069,-118.3016,2012
34.079,-118.3046,2012
34.0672,-118.2979,2012
34.0559,-118.3155,2012
34.0636,-118.3016,2012
34.0636,-118.2941,2012
34.0433,-118.2885,2012
34.0577,-118.2998,2012
34.04,-118.3062,2012
34.0559,-118.302,2012
34.0418,-118.313,2012
34.0437,-118.3008,2012
34.0598,-118.2916,2012
34.0587,-118.2891,2012
34.0545,-118.2937,2012
34.0674,-118.2941,2012
34.0691,-118.2941,2012
34.0618,-118.2891,2012
34.0727,-118.2929,2012
34.055,-118.2865,2012
34.055,-118.2865,2012
34.04,-118.2916,2012
34.069,-118.3066,2012
34.069,-118.3066,2012
34.0618,-118.3214,2012
34.0436,-118.309,2012
34.0568,-118.2891,2012
34.0709,-118.2929,2012
34.0454,-118.309,2012
34.069,-118.3066,2012
34.0588,-118.2842,2012
34.0472,-118.3003,2012
34.055,-118.2877,2012
34.055,-118.2877,2012
34.0735,-118.2868,2012
34.0812,-118.3017,2012
34.0749,-118.2868,2012
34.0635,-118.3116,2012
34.0473,-118.2891,2012
34.0598,-118.2916,2012
34.04,-118.3003,2012
34.0636,-118.2929,2012
34.0637,-118.287,2012
34.0735,-118.2868,2012
34.04,-118.2896,2012
34.0443,-118.2885,2012
34.0436,-118.3157,2012
34.0728,-118.2917,2012
34.0578,-118.2891,2012
34.0672,-118.2966,2012
34.0598,-118.2916,2012
34.0704,-118.2917,2012
34.0524,-118.2854,2012
34.0776,-118.308,2012
34.069,-118.2992,2012
34.0617,-118.3112,2012
34.0635,-118.3128,2012
34.069,-118.3128,2012
34.0654,-118.2979,2012
34.0545,-118.2958,2012
34.04,-118.309,2012
34.0436,-118.3043,2012
34.0436,-118.309,2012
34.0654,-118.2992,2012
34.0672,-118.3041,2012
34.0618,-118.2979,2012
34.0618,-118.2979,2012
34.0654,-118.3029,2012
34.0443,-118.2934,2012
34.0728,-118.2994,2012
34.0545,-118.2965,2012
34.0672,-118.2966,2012
34.0674,-118.2929,2012
34.0473,-118.2853,2012
34.0577,-118.3066,2012
34.0491,-118.3041,2012
34.0577,-118.302,2012
34.0401,-118.2864,2012
34.0509,-118.2916,2012
34.0436,-118.309,2012
34.069,-118.3055,2012
34.04,-118.309,2012
34.0763,-118.3023,2012
34.04,-118.2974,2012
34.04,-118.2974,2012
34.0598,-118.2954,2012
34.0527,-118.3091,2012
34.0382,-118.2939,2012
34.0597,-118.3053,2012
34.0578,-118.2916,2012
34.0436,-118.309,2012
34.0524,-118.2891,2012
34.0691,-118.2894,2012
34.0537,-118.2891,2012
34.0545,-118.303,2012
34.0443,-118.2864,2012
34.0597,-118.3091,2012
34.0597,-118.3091,2012
34.0763,-118.3091,2012
34.0399,-118.2841,2012
34.0617,-118.3041,2012
34.069,-118.3054,2012
34.0458,-118.2854,2012
34.0436,-118.309,2012
34.0463,-118.3102,2012
34.0654,-118.3091,2012
34.0812,-118.3004,2012
34.0508,-118.2877,2012
34.0618,-118.2856,2012
34.0427,-118.309,2012
34.0597,-118.3112,2012
34.0599,-118.3139,2012
34.0536,-118.2916,2012
34.0598,-118.2842,2012
34.0637,-118.287,2012
34.0637,-118.287,2012
34.0735,-118.2879,2012
34.0526,-118.3,2012
34.069,-118.3004,2012
34.0731,-118.3124,2012
34.0618,-118.2916,2012
34.0509,-118.2947,2012
34.0526,-118.3021,2012
34.069,-118.3091,2012
34.0464,-118.3069,2012
34.0617,-118.3112,2012
34.0578,-118.2916,2012
34.0418,-118.3116,2012
34.0564,-118.322,2012
34.0654,-118.3029,2012
34.0691,-118.2917,2012
34.069,-118.2844,2012
34.0654,-118.3066,2012
34.0617,-118.3066,2012
34.0473,-118.2842,2012
34.0672,-118.3041,2012
34.0737,-118.3079,2012
34.069,-118.3029,2012
34.0817,-118.3102,2012
34.0442,-118.2943,2012
34.0463,-118.2936,2012
34.0587,-118.2862,2012
34.04,-118.3003,2012
34.0427,-118.309,2012
34.0454,-118.309,2012
34.0559,-118.2891,2012
34.0577,-118.3066,2012
34.0463,-118.2864,2012
34.0473,-118.2891,2012
34.0559,-118.3078,2012
34.0491,-118.3052,2012
34.0745,-118.2942,2012
34.0712,-118.3091,2012
34.0728,-118.2878,2012
34.04,-118.2916,2012
34.079,-118.3187,2012
34.0454,-118.313,2012
34.0777,-118.3012,2012
34.0473,-118.2885,2012
34.0577,-118.2998,2012
34.0654,-118.3041,2012
34.0728,-118.2975,2012
34.0578,-118.2954,2012
34.0618,-118.3004,2012
34.0443,-118.2916,2012
34.0654,-118.3091,2012
34.0443,-118.2916,2012
34.0618,-118.3004,2012
34.0484,-118.3131,2012
34.0636,-118.2979,2012
34.0416,-118.2888,2012
34.055,-118.2842,2012
34.0618,-118.2891,2012
34.0712,-118.3004,2012
34.0822,-118.3034,2012
34.0618,-118.2987,2012
34.0727,-118.2929,2012
34.0577,-118.3042,2012
34.0712,-118.3055,2012
34.068600000000004,-118.2844,2012
34.04,-118.2974,2012
34.0731,-118.3125,2012
34.0803,-118.3091,2012
34.0674,-118.2941,2012
34.0728,-118.2917,2012
34.0691,-118.2967,2012
34.0598,-118.2891,2012
34.04,-118.2916,2012
34.0577,-118.2998,2012
34.0577,-118.2998,2012
34.0473,-118.2947,2012
34.0577,-118.2965,2012
34.0472,-118.309,2012
34.056,-118.2929,2012
34.056,-118.2929,2012
34.0472,-118.309,2012
34.0472,-118.309,2012
34.0463,-118.309,2012
34.0598,-118.2987,2012
34.0526,-118.2989,2012
34.0618,-118.2992,2012
34.0578,-118.2916,2012
34.0691,-118.2917,2012
34.0654,-118.2929,2012
34.0598,-118.2941,2012
34.0524,-118.2842,2012
34.0654,-118.3029,2012
34.04,-118.3003,2012
34.0559,-118.2891,2012
34.0599,-118.3143,2012
34.069,-118.3104,2012
34.0654,-118.3066,2012
34.0674,-118.2954,2012
34.0691,-118.2967,2012
34.0672,-118.3091,2012
34.0674,-118.2929,2012
34.0472,-118.3145,2012
34.0581,-118.3091,2012
34.0618,-118.3016,2012
34.0691,-118.2917,2012
34.0581,-118.3143,2012
34.055,-118.2865,2012
34.0568,-118.2867,2012
34.0617,-118.3091,2012
34.0577,-118.2976,2012
34.0577,-118.2869,2012
34.0491,-118.301,2012
34.0526,-118.3031,2012
34.0636,-118.2941,2012
34.0617,-118.3142,2012
34.0495,-118.3131,2012
34.0472,-118.313,2012
34.0454,-118.309,2012
34.0654,-118.3029,2012
34.0636,-118.3004,2012
34.069,-118.3128,2012
34.0436,-118.309,2012
34.0578,-118.2941,2012
34.069,-118.3163,2012
34.0581,-118.3102,2012
34.0436,-118.3145,2012
34.0432,-118.2877,2012
34.0463,-118.2916,2012
34.0463,-118.2916,2012
34.0672,-118.2992,2012
34.0617,-118.3128,2012
34.0509,-118.3122,2012
34.0636,-118.2941,2012
34.0438,-118.2841,2012
34.0652,-118.2884,2012
34.0598,-118.2941,2012
34.0667,-118.2871,2012
34.0598,-118.2954,2012
34.0473,-118.2936,2012
34.0441,-118.2853,2012
34.0674,-118.2929,2012
34.0537,-118.2891,2012
34.0577,-118.2987,2012
34.0715,-118.2917,2012
34.0617,-118.3091,2012
34.0545,-118.3053,2012
34.0803,-118.3135,2012
34.0636,-118.3029,2012
34.0654,-118.3079,2012
34.0654,-118.3079,2012
34.0541,-118.3074,2012
34.0617,-118.3091,2012
34.0709,-118.2954,2012
34.0618,-118.2979,2012
34.04,-118.3057,2012
34.0472,-118.3116,2012
34.0472,-118.3041,2012
34.0509,-118.3041,2012
34.079,-118.3012,2012
34.0763,-118.3004,2012
34.0691,-118.2917,2012
34.0436,-118.3041,2012
34.0508,-118.2891,2012
34.0617,-118.3091,2012
34.055,-118.2891,2012
34.0418,-118.309,2012
34.0472,-118.309,2012
34.056,-118.2929,2012
34.0672,-118.3091,2012
34.0577,-118.2998,2012
34.0618,-118.2899,2012
34.0545,-118.2937,2012
34.0491,-118.301,2012
34.0712,-118.3104,2012
34.0491,-118.2853,2012
34.0636,-118.2979,2012
34.0762,-118.3196,2012
34.0836,-118.3026,2012
34.0618,-118.2941,2012
34.0454,-118.3157,2012
34.04,-118.3065,2012
34.0472,-118.3176,2012
34.04,-118.2916,2012
34.0472,-118.309,2012
34.0527,-118.3176,2012
34.0472,-118.3116,2012
34.0749,-118.2868,2012
34.069,-118.3055,2012
34.0735,-118.2879,2012
34.0691,-118.2979,2012
34.0731,-118.2905,2012
34.0776,-118.3092,2012
34.0577,-118.3078,2012
34.0799,-118.3046,2012
34.0608,-118.2941,2012
34.0597,-118.3053,2012
34.0473,-118.2842,2012
34.0581,-118.3101,2012
34.0412,-118.3076,2012
34.0667,-118.2843,2012
34.0494,-118.3101,2012
34.0436,-118.309,2012
34.0691,-118.2967,2012
34.0426,-118.3007,2012
34.0735,-118.2879,2012
34.0781,-118.3092,2012
34.0418,-118.309,2012
34.0654,-118.2966,2012
34.0728,-118.2965,2012
34.0728,-118.2965,2012
34.0728,-118.2965,2012
34.0587,-118.2869,2012
34.0617,-118.3066,2012
34.0598,-118.2916,2012
34.0598,-118.2941,2012
34.0578,-118.2891,2012
34.0654,-118.2954,2012
34.0427,-118.309,2012
34.0436,-118.3028,2012
34.0491,-118.2865,2012
34.0037,-118.2915,2012
34.0433,-118.2892,2012
34.0535,-118.3196,2012
34.0577,-118.2998,2012
34.055,-118.2842,2012
34.0672,-118.3091,2012
34.0691,-118.2894,2012
34.0691,-118.2941,2012
34.069,-118.2992,2012
34.069,-118.3091,2012
34.04,-118.2916,2012
34.0491,-118.2968,2012
34.0578,-118.2941,2012
34.0446,-118.3061,2012
34.0436,-118.313,2012
34.0618,-118.2916,2012
34.0509,-118.2989,2012
34.0705,-118.2857,2012
34.0636,-118.3041,2012
34.0597,-118.3101,2012
34.0436,-118.3164,2012
34.0597,-118.3042,2012
34.0636,-118.2954,2012
34.0454,-118.3102,2012
34.0712,-118.3091,2012
34.04,-118.3062,2012
0,0,2012
0,0,2012
34.0776,-118.3057,2012
34.0473,-118.2947,2012
34.0728,-118.3004,2012
34.04,-118.3003,2012
34.0559,-118.3102,2012
34.069,-118.3222,2012
34.0436,-118.3116,2012
34.0618,-118.2929,2012
34.0537,-118.2891,2012
33.946,-118.1318,2012
34.0577,-118.2869,2012
34.0559,-118.2965,2012
34.0436,-118.3062,2012
34.069,-118.2857,2012
34.0691,-118.2979,2012
34.0482,-118.309,2012
34.0598,-118.2868,2012
34.0559,-118.302,2012
34.0545,-118.3101,2012
34.0822,-118.3034,2012
34.0654,-118.3054,2012
34.0731,-118.2905,2012
34.0672,-118.3104,2012
34.0654,-118.2954,2012
34.04,-118.2924,2012
34.0672,-118.3152,2012
34.0454,-118.3145,2012
34.0617,-118.3066,2012
34.0577,-118.2998,2012
34.0559,-118.2976,2012
34.0636,-118.2941,2012
34.0691,-118.2967,2012
34.0691,-118.2967,2012
34.0568,-118.2891,2012
34.0727,-118.2954,2012
34.0617,-118.3135,2012
34.069,-118.3004,2012
34.0712,-118.2966,2012
34.0712,-118.2966,2012
34.0618,-118.3004,2012
34.0793,-118.3092,2012
34.0672,-118.3091,2012
34.0517,-118.309,2012
34.0526,-118.2916,2012
34.0473,-118.2865,2012
34.0526,-118.315,2012
34.0463,-118.2864,2012
34.0618,-118.3004,2012
34.04,-118.309,2012
34.0636,-118.3004,2012
34.0538,-118.2979,2012
34.055,-118.2865,2012
34.0539,-118.3021,2012
34.0735,-118.2868,2012
34.0401,-118.2841,2012
34.0401,-118.2841,2012
34.0401,-118.2841,2012
34.0597,-118.3053,2012
34.0559,-118.3031,2012
34.0618,-118.3004,2012
34.0637,-118.2916,2012
34.0617,-118.3066,2012
34.0382,-118.3003,2012
34.0472,-118.309,2012
34.0436,-118.309,2012
34.0577,-118.2965,2012
34.0482,-118.3063,2012
34.0472,-118.3116,2012
34.0578,-118.2941,2012
34.0463,-118.3102,2012
34.0588,-118.2842,2012
34.0588,-118.2842,2012
34.069,-118.3054,2012
34.0712,-118.3029,2012
34.0577,-118.3031,2012
34.0568,-118.2867,2012
34.04,-118.2916,2012
34.0597,-118.3112,2012
34.0473,-118.2864,2012
34.0674,-118.2929,2012
34.0581,-118.3091,2012
34.0654,-118.2992,2012
34.04,-118.3076,2012
34.0559,-118.3122,2012
34.0749,-118.2868,2012
34.0749,-118.2868,2012
34.0527,-118.3091,2012
34.04,-118.309,2012
34.04,-118.2916,2012
34.0597,-118.3078,2012
34.0436,-118.3101,2012
34.0636,-118.2966,2012
34.0598,-118.2891,2012
34.0618,-118.2878,2012
34.0654,-118.3004,2012
34.0691,-118.2917,2012
33.8914,-118.406,2012
34.0836,-118.3028,2012
34.067,-118.2899,2012
34.0763,-118.3004,2012
34.0608,-118.2878,2012
34.0763,-118.3019,2012
34.0559,-118.2842,2012
34.0781,-118.3092,2012
34.0799,-118.3069,2012
34.079,-118.3179,2012
34.055,-118.2865,2012
34.055,-118.2865,2012
34.055,-118.2865,2012
34.0508,-118.2907,2012
34.04,-118.3003,2012
34.0763,-118.3114,2012
34.056,-118.2941,2012
34.0597,-118.302,2012
34.0564,-118.322,2012
34.0564,-118.322,2012
34.0587,-118.2869,2012
34.0454,-118.3157,2012
34.0727,-118.2929,2012
34.0578,-118.2916,2012
34.0559,-118.3102,2012
34.0618,-118.2929,2012
34.0817,-118.3112,2012
34.0381,-118.3148,2012
34.0617,-118.3195,2012
34.0618,-118.302,2012
34.0618,-118.2941,2012
34.0454,-118.309,2012
34.0437,-118.3004,2012
34.0473,-118.2916,2012
34.0473,-118.2916,2012
34.0473,-118.2916,2012
34.0473,-118.2916,2012
34.0491,-118.2968,2012
34.0491,-118.3,2012
34.0654,-118.3116,2012
34.0654,-118.3116,2012
34.069,-118.3004,2012
34.069,-118.3004,2012
34.0735,-118.2868,2012
34.0577,-118.3009,2012
34.0424,-118.3043,2012
34.0618,-118.2842,2012
34.0559,-118.2965,2012
34.0799,-118.3057,2012
34.0712,-118.3004,2012
34.0712,-118.3004,2012
34.0559,-118.2954,2012
34.0691,-118.2967,2012
34.0691,-118.2967,2012
34.0463,-118.309,2012
34.0597,-118.3031,2012
34.0754,-118.3004,2012
34.0598,-118.2842,2012
34.0617,-118.3078,2012
34.0618,-118.2899,2012
34.0413,-118.2916,2012
34.0524,-118.2842,2012
34.0491,-118.2968,2012
34.0728,-118.3004,2012
34.0691,-118.2917,2012
34.0472,-118.3116,2012
34.0559,-118.3091,2012
34.0618,-118.2941,2012
34.0472,-118.3053,2012
34.0598,-118.2954,2012
34.0735,-118.2868,2012
34.0598,-118.3009,2012
34.055,-118.2891,2012
34.0473,-118.2976,2012
34.0617,-118.3066,2012
34.0526,-118.3031,2012
34.0691,-118.2917,2012
34.0418,-118.309,2012
34.0617,-118.3048,2012
34.0472,-118.3145,2012
34.0728,-118.2975,2012
34.0412,-118.3076,2012
34.0617,-118.3091,2012
34.0559,-118.2916,2012
34.0691,-118.2917,2012
34.0618,-118.2856,2012
34.0618,-118.2916,2012
34.069,-118.3004,2012
34.0636,-118.3004,2012
34.0578,-118.2842,2012
34.0578,-118.2929,2012
34.0577,-118.3031,2012
34.0559,-118.3102,2012
34.0737,-118.3079,2012
34.068600000000004,-118.2844,2012
34.0793,-118.3113,2012
34.0781,-118.3092,2012
34.0618,-118.2941,2012
34.0578,-118.2954,2012
34.0443,-118.2916,2012
34.0443,-118.2916,2012
34.0418,-118.3155,2012
34.0691,-118.2894,2012
34.0473,-118.2864,2012
34.0527,-118.3091,2012
34.0559,-118.3053,2012
34.0637,-118.287,2012
34.0416,-118.2896,2012
34.0416,-118.2896,2012
34.0709,-118.2941,2012
34.0709,-118.2941,2012
34.0161,-118.4819,2012
34.0473,-118.2842,2012
34.0473,-118.2842,2012
34.0473,-118.2842,2012
34.0473,-118.2842,2012
34.0654,-118.2992,2012
34.0617,-118.3135,2012
34.0754,-118.2856,2012
34.0509,-118.3063,2012
34.0617,-118.3066,2012
34.055,-118.2891,2012
34.0454,-118.313,2012
34.0618,-118.2987,2012
34.0636,-118.2966,2012
34.0399,-118.3116,2012
34.0636,-118.3066,2012
34.0564,-118.322,2012
34.0526,-118.3063,2012
34.055,-118.2865,2012
34.0617,-118.3135,2012
34.0783,-118.3113,2012
34.0731,-118.3102,2012
34.0416,-118.2896,2012
34.0559,-118.2976,2012
34.0654,-118.2941,2012
34.0491,-118.2947,2012
34.0667,-118.2871,2012
34.0667,-118.2871,2012
34.0667,-118.2871,2012
34.0473,-118.2865,2012
34.0415,-118.2864,2012
34.0672,-118.3079,2012
34.0509,-118.2958,2012
34.0559,-118.3042,2012
34.0508,-118.3101,2012
34.0527,-118.2937,2012
34.0618,-118.2891,2012
34.0399,-118.3155,2012
34.0712,-118.3004,2012
